year,guest_nights,region,month,date,occupancy_rate,guest_lag1,guest_lag2,guest_lag12,occ_lag1,temp_mean,rain_sum,rain_days,rain_mean,guest_nights_total,occupancy_rate_total,share_of_total,occupancy_vs_total
2019,631113,norrbotten,7,2019-07-01,0.5824072,275151.0,167881.0,574031.0,0.482321,15.6,21.7,3.0,0.7,,0.6814067,,-0.09899950000000002
2019,320948,norrbotten,8,2019-08-01,0.4935502,631113.0,275151.0,309198.0,0.5824072,14.8,129.0,10.0,4.161290322580645,,0.6465385,,-0.15298830000000002
2019,149200,norrbotten,9,2019-09-01,0.4527064,320948.0,631113.0,156694.0,0.4935502,8.7,98.3,13.0,3.2766666666666664,,0.6042822,,-0.15157579999999998
2019,120413,norrbotten,10,2019-10-01,0.4292319,149200.0,320948.0,124653.0,0.4527064,0.6,45.0,7.0,1.4516129032258065,,0.5741631,,-0.14493120000000004
2019,121109,norrbotten,11,2019-11-01,0.4101109,120413.0,149200.0,117128.0,0.4292319,-5.2,29.5,9.0,0.9833333333333333,,0.5584918,,-0.14838089999999998
2019,144527,norrbotten,12,2019-12-01,0.3844644,121109.0,120413.0,135944.0,0.4101109,-3.3,43.4,12.0,1.4,,0.4349717,,-0.05050730000000003
2020,159324,norrbotten,1,2020-01-01,0.4251608,144527.0,121109.0,151706.0,0.3844644,-3.0,68.0,10.0,2.193548387096774,,0.4471717,,-0.0220109
2020,211168,norrbotten,2,2020-02-01,0.5929048,159324.0,144527.0,191429.0,0.4251608,-5.6,49.5,8.0,1.706896551724138,,0.5046571,,0.08824770000000004
2020,144636,norrbotten,3,2020-03-01,0.3400935,211168.0,159324.0,218932.0,0.5929048,-1.8,19.1,5.0,0.6161290322580646,,0.2907132,,0.04938029999999999
2020,70931,norrbotten,4,2020-04-01,0.1595209,144636.0,211168.0,174267.0,0.3400935,1.4,25.0,4.0,0.8333333333333334,,0.1463742,,0.013146699999999983
2020,84250,norrbotten,5,2020-05-01,0.2048084,70931.0,144636.0,167881.0,0.1595209,6.7,10.4,5.0,0.33548387096774196,,0.1885333,,0.016275100000000015
2020,138652,norrbotten,6,2020-06-01,0.2775522,84250.0,70931.0,275151.0,0.2048084,16.6,61.3,7.0,2.0433333333333334,,0.2640536,,0.013498600000000027
2020,287142,norrbotten,7,2020-07-01,0.4012115,138652.0,84250.0,631113.0,0.2775522,14.6,196.6,16.0,6.341935483870968,9362437.0,0.4892605,0.030669578871398546,-0.08804899999999999
2020,240177,norrbotten,8,2020-08-01,0.4078271,287142.0,138652.0,320948.0,0.4012115,14.7,27.2,3.0,0.8774193548387097,6051947.0,0.4128624,0.03968590603982487,-0.00503530000000002
2020,133111,norrbotten,9,2020-09-01,0.3931455,240177.0,287142.0,149200.0,0.4078271,10.3,81.0,10.0,2.7,3122374.0,0.3914287,0.042631343970965685,0.0017167999999999628
2020,113302,norrbotten,10,2020-10-01,0.3525194,133111.0,240177.0,120413.0,0.3931455,4.4,154.5,13.0,4.983870967741935,3102050.0,0.4004856,0.03652487870924066,-0.047966200000000014
2020,76311,norrbotten,11,2020-11-01,0.2481225,113302.0,133111.0,121109.0,0.3525194,1.8,55.8,12.0,1.8599999999999999,1578479.0,0.2404001,0.048344640631899444,0.00772239999999999
2020,81814,norrbotten,12,2020-12-01,0.2264729,76311.0,113302.0,144527.0,0.2481225,-0.6,78.8,16.0,2.541935483870968,1822666.0,0.2099182,0.044886995203729046,0.016554700000000006
2021,84065,norrbotten,1,2021-01-01,0.2367679,81814.0,76311.0,159324.0,0.2264729,-11.3,116.7,13.0,3.764516129032258,2226756.0,0.2169768,0.037752227904628975,0.019791100000000006
2021,108294,norrbotten,2,2021-02-01,0.3296285,84065.0,81814.0,211168.0,0.2367679,-10.0,51.300000000000004,9.0,1.8321428571428573,2648072.0,0.2759472,0.04089541371986864,0.05368129999999999
2021,127766,norrbotten,3,2021-03-01,0.3215977,108294.0,84065.0,144636.0,0.3296285,-2.4,16.4,7.0,0.529032258064516,2901804.0,0.2776855,0.044029851774964816,0.04391220000000001
2021,126398,norrbotten,4,2021-04-01,0.300775,127766.0,108294.0,70931.0,0.3215977,1.7,29.400000000000002,7.0,0.9800000000000001,2561305.0,0.2750142,0.049349062294416324,0.025760800000000028
2021,130296,norrbotten,5,2021-05-01,0.3303686,126398.0,127766.0,84250.0,0.300775,6.3,42.9,6.0,1.3838709677419354,3285141.0,0.300186,0.039662224543786706,0.030182600000000004
2021,183437,norrbotten,6,2021-06-01,0.4110039,130296.0,126398.0,138652.0,0.3303686,15.2,85.1,10.0,2.8366666666666664,4915231.0,0.3724332,0.03732011781338456,0.03857069999999996
2021,403296,norrbotten,7,2021-07-01,0.5415248,183437.0,130296.0,287142.0,0.4110039,18.6,41.7,6.0,1.3451612903225807,12214588.0,0.6212232,0.033017568828355076,-0.07969839999999995
2021,304247,norrbotten,8,2021-08-01,0.5021807,403296.0,183437.0,240177.0,0.5415248,13.9,120.5,10.0,3.8870967741935485,8419059.0,0.5533124,0.036137886668807045,-0.0511317
2021,161308,norrbotten,9,2021-09-01,0.4681825,304247.0,403296.0,133111.0,0.5021807,8.3,94.5,11.0,3.15,4078085.0,0.4933449,0.0395548400781249,-0.025162399999999974
2021,132093,norrbotten,10,2021-10-01,0.4362069,161308.0,304247.0,113302.0,0.4681825,3.7,183.7,19.0,5.925806451612903,3885128.0,0.5103553,0.033999652006317424,-0.07414839999999995
2021,134745,norrbotten,11,2021-11-01,0.4351828,132093.0,161308.0,76311.0,0.4362069,-3.6,35.0,7.0,1.1666666666666667,3708263.0,0.5345799,0.0363364195042261,-0.09939710000000002
2021,134317,norrbotten,12,2021-12-01,0.3650706,134745.0,132093.0,81814.0,0.4351828,-9.2,39.0,10.0,1.2580645161290323,3376374.0,0.3913231,0.03978143416576481,-0.026252499999999956
2022,141048,norrbotten,1,2022-01-01,0.3715605,134317.0,134745.0,84065.0,0.3650706,-6.5,30.1,6.0,0.970967741935484,3102075.0,0.2879721,0.04546891999709872,0.08358840000000001
2022,180678,norrbotten,2,2022-02-01,0.515211,141048.0,134317.0,108294.0,0.3715605,-7.7,75.7,15.0,2.7035714285714287,3810755.0,0.3942502,0.04741265182358877,0.12096079999999998
2022,218508,norrbotten,3,2022-03-01,0.5287605,180678.0,141048.0,127766.0,0.515211,-1.9,31.3,4.0,1.0096774193548388,4559746.0,0.4901349,0.047921090341435685,0.03862559999999998
2022,193867,norrbotten,4,2022-04-01,0.4664102,218508.0,180678.0,126398.0,0.5287605,0.4,52.9,9.0,1.7633333333333332,4619668.0,0.5194867,0.04196556982016889,-0.05307649999999997
2022,169038,norrbotten,5,2022-05-01,0.4565492,193867.0,218508.0,130296.0,0.4664102,7.6,26.4,6.0,0.8516129032258064,5515961.0,0.6029911,0.03064524930469958,-0.1464419
2022,248267,norrbotten,6,2022-06-01,0.4986418,169038.0,193867.0,183437.0,0.4565492,14.6,58.699999999999996,8.0,1.9566666666666666,7072270.0,0.6087683,0.0351042875908301,-0.11012650000000002
2022,623717,norrbotten,7,2022-07-01,0.6308472,248267.0,169038.0,403296.0,0.4986418,16.7,112.0,12.0,3.6129032258064515,13740345.0,0.6860351,0.04539311058055675,-0.055187899999999956
2022,352230,norrbotten,8,2022-08-01,0.55745,623717.0,248267.0,304247.0,0.6308472,15.2,96.4,8.0,3.109677419354839,9195412.0,0.6374676,0.038304972088254445,-0.08001760000000002
2022,165923,norrbotten,9,2022-09-01,0.5094064,352230.0,623717.0,161308.0,0.55745,9.0,44.5,9.0,1.4833333333333334,4758315.0,0.6169518,0.03487011683757801,-0.10754540000000001
2022,141102,norrbotten,10,2022-10-01,0.4923278,165923.0,352230.0,132093.0,0.5094064,5.1,77.0,11.0,2.4838709677419355,4125185.0,0.5664762,0.03420501141160942,-0.0741484
2022,133462,norrbotten,11,2022-11-01,0.4773573,141102.0,165923.0,134745.0,0.4923278,-2.0,29.6,8.0,0.9866666666666667,3714500.0,0.5605933,0.03593000403822856,-0.08323599999999998
2022,150093,norrbotten,12,2022-12-01,0.4060901,133462.0,141102.0,134317.0,0.4773573,-7.7,65.3,14.0,2.106451612903226,3543896.0,0.4316962,0.04235254081948229,-0.025606099999999965
2023,182806,norrbotten,1,2023-01-01,0.4922512,150093.0,133462.0,141048.0,0.4060901,-5.1,64.7,12.0,2.0870967741935487,3888449.0,0.4365071,0.0470125749366907,0.05574410000000002
2023,220947,norrbotten,2,2023-02-01,0.6371873,182806.0,150093.0,180678.0,0.4922512,-5.3,28.2,6.0,1.0071428571428571,4399152.0,0.5009285,0.05022490698207291,0.1362588
2023,225545,norrbotten,3,2023-03-01,0.5396811,220947.0,182806.0,218508.0,0.6371873,-7.1,43.7,11.0,1.4096774193548387,4661496.0,0.5256942,0.048384681655846105,0.013986900000000024
2023,168222,norrbotten,4,2023-04-01,0.4050303,225545.0,220947.0,193867.0,0.5396811,0.7,47.1,7.0,1.57,4405004.0,0.502614,0.03818884159923578,-0.0975837
2023,192224,norrbotten,5,2023-05-01,0.4468938,168222.0,225545.0,169038.0,0.4050303,7.6,24.2,6.0,0.7806451612903226,5528652.0,0.5854359,0.03476869225988541,-0.1385421
2023,257338,norrbotten,6,2023-06-01,0.4999341,192224.0,168222.0,248267.0,0.4468938,14.7,70.3,4.0,2.3433333333333333,7103204.0,0.5862525,0.036228440011014745,-0.08631839999999996
2023,599414,norrbotten,7,2023-07-01,0.5650645,257338.0,192224.0,623717.0,0.4999341,15.8,98.3,10.0,3.170967741935484,13562052.0,0.6803346,0.04419788391904116,-0.11527010000000004
2023,328138,norrbotten,8,2023-08-01,0.5136826,599414.0,257338.0,352230.0,0.5650645,16.3,141.4,14.0,4.561290322580645,8762592.0,0.6276351,0.03744759541469008,-0.11395250000000001
2023,172248,norrbotten,9,2023-09-01,0.472953,328138.0,599414.0,165923.0,0.5136826,11.6,105.3,13.0,3.51,4893562.0,0.6055911,0.035198900105894236,-0.13263810000000004
2023,133039,norrbotten,10,2023-10-01,0.435648,172248.0,328138.0,141102.0,0.472953,-0.4,69.9,10.0,2.2548387096774194,4088753.0,0.5578276,0.03253779330764172,-0.1221796
2023,132500,norrbotten,11,2023-11-01,0.4209221,133039.0,172248.0,133462.0,0.435648,-6.6,60.5,10.0,2.0166666666666666,3620338.0,0.5387441,0.03659879270941001,-0.11782199999999993
2023,172774,norrbotten,12,2023-12-01,0.4175189,132500.0,133039.0,150093.0,0.4209221,-8.9,50.300000000000004,13.0,1.6225806451612905,3670229.0,0.4277813,0.047074446853316236,-0.01026239999999995
2024,195480,norrbotten,1,2024-01-01,0.4853628,172774.0,132500.0,182806.0,0.4175189,-13.2,42.9,6.0,1.3838709677419354,3903626.0,0.4252831,0.05007651860091105,0.06007969999999996
2024,229978,norrbotten,2,2024-02-01,0.5983858,195480.0,172774.0,220947.0,0.4853628,-8.3,29.8,9.0,1.0275862068965518,4543664.0,0.4892229,0.05061509829952215,0.10916289999999995
2024,247355,norrbotten,3,2024-03-01,0.5456331,229978.0,195480.0,225545.0,0.5983858,-3.0,54.4,10.0,1.7548387096774194,4856534.0,0.4992094,0.05093241393965326,0.04642369999999996
2024,169131,norrbotten,4,2024-04-01,0.4137065,247355.0,229978.0,168222.0,0.5456331,-1.0,45.9,12.0,1.53,3979292.0,0.5066031,0.04250278692792587,-0.0928966
2024,183182,norrbotten,5,2024-05-01,0.4309031,169131.0,247355.0,192224.0,0.4137065,9.1,3.9000000000000004,1.0,0.12580645161290324,5598391.0,0.5810834,0.032720472721537316,-0.15018030000000004
2024,282437,norrbotten,6,2024-06-01,0.489679,183182.0,169131.0,257338.0,0.4309031,15.4,40.0,8.0,1.3333333333333333,7260255.0,0.5738514,0.03890180165848169,-0.08417240000000004
2024,585858,norrbotten,7,2024-07-01,0.58462,282437.0,183182.0,599414.0,0.489679,17.2,116.6,14.0,3.761290322580645,13416782.0,0.6784272,0.04366605941722836,-0.09380719999999998
2024,334941,norrbotten,8,2024-08-01,0.559376,585858.0,282437.0,328138.0,0.58462,16.3,83.9,11.0,2.706451612903226,9111947.0,0.6401956,0.036758444710005445,-0.08081959999999999
2024,197713,norrbotten,9,2024-09-01,0.548552,334941.0,585858.0,172248.0,0.559376,12.0,71.7,8.0,2.39,4780928.0,0.6006972,0.04135452364059865,-0.0521452
2024,142308,norrbotten,10,2024-10-01,0.4690247,197713.0,334941.0,133039.0,0.548552,5.3,111.60000000000001,10.0,3.6,4178713.0,0.5601385,0.03405546157393437,-0.09111379999999997
2024,152289,norrbotten,11,2024-11-01,0.485971,142308.0,197713.0,132500.0,0.4690247,-1.3,44.6,7.0,1.4866666666666668,3675177.0,0.5398743,0.041437187923193904,-0.05390330000000004
2024,193286,norrbotten,12,2024-12-01,0.4876335,152289.0,142308.0,172774.0,0.485971,-4.4,42.8,9.0,1.3806451612903226,3744260.0,0.4298108,0.0516219493304418,0.057822700000000005
2025,193269,norrbotten,1,2025-01-01,0.4937985,193286.0,152289.0,195480.0,0.4876335,-8.3,54.7,11.0,1.7645161290322582,4071765.0,0.4101865,0.04746565678520249,0.08361199999999996
2025,237457,norrbotten,2,2025-02-01,0.6769305,193269.0,193286.0,229978.0,0.4937985,-3.9,22.2,5.0,0.7928571428571428,4663186.0,0.4871874,0.050921623113467915,0.1897431
2025,232363,norrbotten,3,2025-03-01,0.5244103,237457.0,193269.0,247355.0,0.6769305,-0.7,21.0,5.0,0.6774193548387096,4632831.0,0.4888762,0.050155725516428294,0.03553410000000001
2025,168933,norrbotten,4,2025-04-01,0.3729132,232363.0,237457.0,169131.0,0.5244103,2.8,17.4,3.0,0.58,4474557.0,0.4751703,0.03775412850925801,-0.10225709999999999
2025,172726,norrbotten,5,2025-05-01,0.4222673,168933.0,232363.0,183182.0,0.3729132,7.2,51.2,10.0,1.6516129032258065,5710425.0,0.5808849,0.03024748595770017,-0.15861760000000003
2025,277520,norrbotten,6,2025-06-01,0.4975432,172726.0,168933.0,282437.0,0.4222673,12.4,71.8,12.0,2.393333333333333,7337890.0,0.583564,0.037820136306213364,-0.08602079999999995
2025,597527,norrbotten,7,2025-07-01,0.5777616,277520.0,172726.0,585858.0,0.4975432,19.9,32.6,7.0,1.0516129032258066,13536429.0,0.6742078,0.04414214413565055,-0.09644620000000004
2025,320780,norrbotten,8,2025-08-01,0.5778515,597527.0,277520.0,334941.0,0.5777616,14.7,43.8,5.0,1.4129032258064516,9234132.0,0.6387495,0.034738511426953826,-0.06089800000000001
2025,187049,norrbotten,9,2025-09-01,0.5668558,320780.0,597527.0,197713.0,0.5778515,12.1,102.7,10.0,3.4233333333333333,5044331.0,0.6092585,0.03708103215272749,-0.042402700000000015
2025,156401,norrbotten,10,2025-10-01,0.537538,187049.0,320780.0,142308.0,0.5668558,6.2,88.0,15.0,2.838709677419355,4444613.0,0.5682515,0.03518889046132925,-0.03071350000000006
2025,144018,norrbotten,11,2025-11-01,0.5035917,156401.0,187049.0,152289.0,0.537538,-4.8,44.199999999999996,12.0,1.4733333333333332,3631418.0,0.5309661,0.039658888070720585,-0.02737440000000002
2025,193403,norrbotten,12,2025-12-01,0.5081045,144018.0,156401.0,193286.0,0.5035917,-4.0,62.0,10.0,2.0,4017512.0,0.4387545,0.048139993110163704,0.06934999999999997
2026,205035,norrbotten,1,2026-01-01,0.5692663,193403.0,144018.0,193269.0,0.5081045,-15.5,28.2,7.0,0.9096774193548387,4260973.0,0.4233778,0.04811929106333225,0.14588849999999998
2016,1222152,skane,7,2016-07-01,0.7644568,624678.0,534615.0,1200125.0,0.6456846,17.0,82.0,10.0,2.6451612903225805,,0.6891161,,0.07534070000000004
2016,869083,skane,8,2016-08-01,0.7270039,1222152.0,624678.0,847942.0,0.7644568,16.1,62.9,11.0,2.029032258064516,,0.6567456,,0.0702583
2016,471217,skane,9,2016-09-01,0.6926779,869083.0,1222152.0,415036.0,0.7270039,15.5,19.6,5.0,0.6533333333333334,,0.6345154,,0.058162500000000006
2016,388635,skane,10,2016-10-01,0.6246404,471217.0,869083.0,374602.0,0.6926779,8.2,71.39999999999999,14.0,2.3032258064516125,,0.5925844,,0.03205599999999997
2016,336423,skane,11,2016-11-01,0.5907122,388635.0,471217.0,309581.0,0.6246404,3.6,66.5,11.0,2.216666666666667,,0.5754001,,0.01531210000000005
2016,279420,skane,12,2016-12-01,0.4656633,336423.0,388635.0,247147.0,0.5907122,3.6,39.5,9.0,1.2741935483870968,,0.463679,,0.0019842999999999944
2017,250118,skane,1,2017-01-01,0.4375736,279420.0,336423.0,228782.0,0.4656633,0.0,26.0,6.0,0.8387096774193549,,0.4657967,,-0.0282231
2017,259196,skane,2,2017-02-01,0.4765328,250118.0,279420.0,261645.0,0.4375736,1.4,58.4,11.0,2.085714285714286,,0.5289975,,-0.05246470000000003
2017,317031,skane,3,2017-03-01,0.5440975,259196.0,250118.0,309180.0,0.4765328,4.2,62.4,12.0,2.0129032258064514,,0.5421833,,0.001914199999999977
2017,381807,skane,4,2017-04-01,0.5268737,317031.0,259196.0,362307.0,0.5440975,6.0,59.7,9.0,1.99,,0.5106015,,0.01627219999999996
2017,556071,skane,5,2017-05-01,0.6643057,381807.0,317031.0,534615.0,0.5268737,12.1,22.700000000000003,4.0,0.7322580645161291,,0.6147817,,0.04952400000000001
2017,638610,skane,6,2017-06-01,0.655672,556071.0,381807.0,624678.0,0.6643057,15.1,125.2,13.0,4.173333333333334,,0.61048,,0.04519200000000001
2017,1149409,skane,7,2017-07-01,0.7263193,638610.0,556071.0,1222152.0,0.655672,15.8,65.6,11.0,2.116129032258064,,0.6754255,,0.05089379999999999
2017,858341,skane,8,2017-08-01,0.7211256,1149409.0,638610.0,869083.0,0.7263193,16.3,54.2,12.0,1.7483870967741937,,0.6616033,,0.05952230000000003
2017,474575,skane,9,2017-09-01,0.6914989,858341.0,1149409.0,471217.0,0.7211256,13.2,90.8,8.0,3.0266666666666664,,0.6326416,,0.0588573
2017,378241,skane,10,2017-10-01,0.5894494,474575.0,858341.0,388635.0,0.6914989,10.3,88.9,14.0,2.8677419354838714,,0.5801097,,0.009339700000000062
2017,347918,skane,11,2017-11-01,0.594685,378241.0,474575.0,336423.0,0.5894494,5.2,78.2,15.0,2.606666666666667,,0.5802772,,0.01440779999999997
2017,274114,skane,12,2017-12-01,0.4387219,347918.0,378241.0,279420.0,0.594685,3.4,72.1,13.0,2.325806451612903,,0.4567209,,-0.017998999999999987
2018,273223,skane,1,2018-01-01,0.4646636,274114.0,347918.0,250118.0,0.4387219,2.1,68.4,11.0,2.206451612903226,,0.4726396,,-0.007975999999999983
2018,280555,skane,2,2018-02-01,0.4988495,273223.0,274114.0,259196.0,0.4646636,-1.6,22.9,5.0,0.8178571428571428,,0.528933,,-0.030083499999999985
2018,354862,skane,3,2018-03-01,0.5376481,280555.0,273223.0,317031.0,0.4988495,-0.4,60.8,13.0,1.961290322580645,,0.5349543,,0.0026937999999999684
2018,392005,skane,4,2018-04-01,0.5685423,354862.0,280555.0,381807.0,0.5376481,8.6,31.4,6.0,1.0466666666666666,,0.5394311,,0.029111199999999893
2018,594248,skane,5,2018-05-01,0.6853516,392005.0,354862.0,556071.0,0.5685423,15.4,5.0,2.0,0.16129032258064516,,0.6018397,,0.08351189999999997
2018,681173,skane,6,2018-06-01,0.6657997,594248.0,392005.0,638610.0,0.6853516,17.5,17.3,4.0,0.5766666666666667,,0.6025306,,0.06326909999999997
2018,1250003,skane,7,2018-07-01,0.7577765,681173.0,594248.0,1149409.0,0.6657997,20.1,2.8,1.0,0.09032258064516129,,0.67403,,0.08374649999999995
2018,853272,skane,8,2018-08-01,0.7195742,1250003.0,681173.0,858341.0,0.7577765,18.6,86.1,7.0,2.7774193548387096,,0.6605916,,0.05898260000000011
2018,476399,skane,9,2018-09-01,0.6722752,853272.0,1250003.0,474575.0,0.7195742,14.4,32.9,5.0,1.0966666666666667,,0.6210127,,0.05126249999999999
2018,411305,skane,10,2018-10-01,0.61499,476399.0,853272.0,378241.0,0.6722752,9.6,55.4,8.0,1.7870967741935484,,0.5998318,,0.01515820000000001
2018,366338,skane,11,2018-11-01,0.5885388,411305.0,476399.0,347918.0,0.61499,5.3,33.7,5.0,1.1233333333333335,,0.5781923,,0.010346500000000036
2018,294771,skane,12,2018-12-01,0.4546814,366338.0,411305.0,274114.0,0.5885388,3.5,90.1,15.0,2.9064516129032256,,0.4583094,,-0.0036279999999999646
2019,274232,skane,1,2019-01-01,0.4521175,294771.0,366338.0,273223.0,0.4546814,0.9,64.1,10.0,2.0677419354838706,,0.45681,,-0.004692499999999988
2019,289882,skane,2,2019-02-01,0.4876569,274232.0,294771.0,280555.0,0.4521175,3.7,71.2,11.0,2.542857142857143,,0.5118951,,-0.024238200000000043
2019,347028,skane,3,2019-03-01,0.5191478,289882.0,274232.0,354862.0,0.4876569,5.0,114.7,14.0,3.7,,0.5240748,,-0.004926999999999904
2019,421592,skane,4,2019-04-01,0.5313845,347028.0,289882.0,392005.0,0.5191478,7.9,11.7,4.0,0.38999999999999996,,0.4993012,,0.03208330000000004
2019,582061,skane,5,2019-05-01,0.6378861,421592.0,347028.0,594248.0,0.5313845,10.5,28.5,8.0,0.9193548387096774,,0.5931845,,0.04470160000000001
2019,748467,skane,6,2019-06-01,0.6704107,582061.0,421592.0,681173.0,0.6378861,17.7,63.800000000000004,7.0,2.126666666666667,,0.594647,,0.07576369999999999
2019,1361830,skane,7,2019-07-01,0.7920222,748467.0,582061.0,1250003.0,0.6704107,17.5,37.6,8.0,1.2129032258064516,,0.6814067,,0.11061549999999998
2019,915541,skane,8,2019-08-01,0.7102817,1361830.0,748467.0,853272.0,0.7920222,17.9,47.6,10.0,1.535483870967742,,0.6465385,,0.0637432
2019,483338,skane,9,2019-09-01,0.6535593,915541.0,1361830.0,476399.0,0.7102817,13.5,71.6,17.0,2.3866666666666663,,0.6042822,,0.04927709999999996
2019,424176,skane,10,2019-10-01,0.6049876,483338.0,915541.0,411305.0,0.6535593,9.3,78.6,14.0,2.5354838709677416,,0.5741631,,0.03082449999999992
2019,379184,skane,11,2019-11-01,0.5958273,424176.0,483338.0,366338.0,0.6049876,5.8,47.800000000000004,13.0,1.5933333333333335,,0.5584918,,0.037335499999999966
2019,298339,skane,12,2019-12-01,0.4393275,379184.0,424176.0,294771.0,0.5958273,4.2,49.7,13.0,1.603225806451613,,0.4349717,,0.004355799999999965
2020,298406,skane,1,2020-01-01,0.4532051,298339.0,379184.0,274232.0,0.4393275,4.7,85.39999999999999,14.0,2.754838709677419,,0.4471717,,0.006033400000000022
2020,332690,skane,2,2020-02-01,0.5069243,298406.0,298339.0,289882.0,0.4532051,4.4,73.8,14.0,2.5448275862068965,,0.5046571,,0.0022672000000000248
2020,200498,skane,3,2020-03-01,0.2952549,332690.0,298406.0,347028.0,0.5069243,4.1,20.2,5.0,0.6516129032258065,,0.2907132,,0.004541699999999982
2020,140651,skane,4,2020-04-01,0.156175,200498.0,332690.0,421592.0,0.2952549,7.7,18.1,3.0,0.6033333333333334,,0.1463742,,0.009800799999999998
2020,275402,skane,5,2020-05-01,0.2086029,140651.0,200498.0,582061.0,0.156175,10.5,20.9,7.0,0.6741935483870968,,0.1885333,,0.02006960000000002
2020,406261,skane,6,2020-06-01,0.2993528,275402.0,140651.0,748467.0,0.2086029,16.7,64.8,8.0,2.1599999999999997,,0.2640536,,0.035299199999999975
2020,1060072,skane,7,2020-07-01,0.6414826,406261.0,275402.0,1361830.0,0.2993528,15.6,48.9,10.0,1.5774193548387097,9362437.0,0.4892605,0.11322607564675735,0.15222210000000003
2020,716570,skane,8,2020-08-01,0.5076954,1060072.0,406261.0,915541.0,0.6414826,18.5,39.9,8.0,1.2870967741935484,6051947.0,0.4128624,0.11840321800570956,0.094833
2020,363478,skane,9,2020-09-01,0.4365175,716570.0,1060072.0,483338.0,0.5076954,13.9,47.5,7.0,1.5833333333333333,3122374.0,0.3914287,0.11641078230858955,0.045088799999999984
2020,364152,skane,10,2020-10-01,0.4444835,363478.0,716570.0,424176.0,0.4365175,9.9,84.9,16.0,2.738709677419355,3102050.0,0.4004856,0.11739075772473043,0.04399789999999998
2020,160307,skane,11,2020-11-01,0.2392124,364152.0,363478.0,379184.0,0.4444835,7.5,27.5,7.0,0.9166666666666666,1578479.0,0.2404001,0.10155789212273333,-0.0011877000000000137
2020,136095,skane,12,2020-12-01,0.2063324,160307.0,364152.0,298339.0,0.2392124,4.0,51.5,11.0,1.6612903225806452,1822666.0,0.2099182,0.0746680960746511,-0.0035858
2021,130828,skane,1,2021-01-01,0.1947838,136095.0,160307.0,298406.0,0.2063324,0.2,66.3,13.0,2.138709677419355,2226756.0,0.2169768,0.05875273267479688,-0.02219299999999999
2021,165519,skane,2,2021-02-01,0.2591262,130828.0,136095.0,332690.0,0.1947838,-0.6,25.9,4.0,0.9249999999999999,2648072.0,0.2759472,0.0625054756819301,-0.01682100000000003
2021,183968,skane,3,2021-03-01,0.2551221,165519.0,130828.0,200498.0,0.2591262,3.5,42.3,6.0,1.364516129032258,2901804.0,0.2776855,0.06339780357322548,-0.022563399999999956
2021,252711,skane,4,2021-04-01,0.2893195,183968.0,165519.0,140651.0,0.2551221,5.5,26.699999999999996,5.0,0.8899999999999999,2561305.0,0.2750142,0.09866493838102061,0.01430530000000002
2021,400202,skane,5,2021-05-01,0.333743,252711.0,183968.0,275402.0,0.2893195,10.5,55.8,11.0,1.7999999999999998,3285141.0,0.300186,0.12182186396261226,0.033557000000000003
2021,548486,skane,6,2021-06-01,0.4077294,400202.0,252711.0,406261.0,0.333743,17.6,16.2,2.0,0.5399999999999999,4915231.0,0.3724332,0.11158905858137695,0.0352962
2021,1286331,skane,7,2021-07-01,0.7283271,548486.0,400202.0,1060072.0,0.4077294,19.3,55.7,7.0,1.7967741935483872,12214588.0,0.6212232,0.10531104282846053,0.10710390000000003
2021,921991,skane,8,2021-08-01,0.6223992,1286331.0,548486.0,716570.0,0.7283271,15.7,97.6,9.0,3.148387096774193,8419059.0,0.5533124,0.1095123576162134,0.0690868
2021,455211,skane,9,2021-09-01,0.5251405,921991.0,1286331.0,363478.0,0.6223992,14.3,63.8,6.0,2.1266666666666665,4078085.0,0.4933449,0.11162371554295705,0.031795600000000035
2021,425943,skane,10,2021-10-01,0.5404785,455211.0,921991.0,364152.0,0.5251405,9.8,81.0,8.0,2.6129032258064515,3885128.0,0.5103553,0.10963422569346493,0.030123200000000017
2021,372617,skane,11,2021-11-01,0.536838,425943.0,455211.0,160307.0,0.5404785,6.5,32.5,10.0,1.0833333333333333,3708263.0,0.5345799,0.10048289455197756,0.0022581000000000406
2021,271988,skane,12,2021-12-01,0.3635265,372617.0,425943.0,136095.0,0.536838,1.3,79.3,10.0,2.5580645161290323,3376374.0,0.3913231,0.08055624169597325,-0.027796600000000005
2022,187794,skane,1,2022-01-01,0.2571969,271988.0,372617.0,130828.0,0.3635265,3.0,52.3,14.0,1.6870967741935483,3102075.0,0.2879721,0.0605381881482556,-0.030775200000000003
2022,251002,skane,2,2022-02-01,0.3573322,187794.0,271988.0,165519.0,0.2571969,3.4,94.10000000000001,13.0,3.360714285714286,3810755.0,0.3942502,0.06586673769371161,-0.036918000000000006
2022,330071,skane,3,2022-03-01,0.4630871,251002.0,187794.0,183968.0,0.3573322,3.2,0.4,0.0,0.012903225806451613,4559746.0,0.4901349,0.0723880233679683,-0.02704780000000001
2022,450660,skane,4,2022-04-01,0.5249751,330071.0,251002.0,252711.0,0.4630871,6.4,38.4,6.0,1.28,4619668.0,0.5194867,0.09755246480915944,0.00548840000000006
2022,629766,skane,5,2022-05-01,0.6496296,450660.0,330071.0,400202.0,0.5249751,11.7,79.9,12.0,2.57741935483871,5515961.0,0.6029911,0.11417158315658867,0.04663850000000003
