region,date,sunny_days,mean_sun_hours,total_sun_hours
jamtland,2001-11-01,1,1.3065555555555555,39.196666666666665
jamtland,2001-12-01,0,0.362258064516129,11.23
jamtland,2002-01-01,0,0.49177419354838714,15.245000000000001
jamtland,2002-02-01,4,2.766845238095238,77.47166666666666
jamtland,2002-03-01,10,4.706881720430108,145.91333333333333
jamtland,2002-04-01,13,5.811111111111112,174.33333333333334
jamtland,2002-05-01,24,10.373655913978494,321.5833333333333
jamtland,2002-06-01,18,9.399944444444445,281.99833333333333
jamtland,2002-07-01,19,7.558387096774194,234.31
jamtland,2002-08-01,24,9.442419354838709,292.715
jamtland,2002-09-01,7,3.8854444444444445,116.56333333333333
jamtland,2002-10-01,5,2.6029032258064517,80.69
jamtland,2002-11-01,2,0.9,27.0
jamtland,2002-12-01,0,1.1621505376344086,36.026666666666664
jamtland,2003-01-01,1,1.0919354838709678,33.85
jamtland,2003-02-01,8,3.908809523809524,109.44666666666667
jamtland,2003-03-01,9,3.7133333333333334,115.11333333333333
jamtland,2003-04-01,14,6.495277777777778,194.85833333333335
jamtland,2003-05-01,18,6.733494623655914,208.73833333333334
jamtland,2003-06-01,20,8.298222222222222,248.94666666666666
jamtland,2003-07-01,23,9.861397849462366,305.7033333333333
jamtland,2003-08-01,12,5.337795698924731,165.47166666666666
jamtland,2003-09-01,10,3.8970555555555553,116.91166666666666
jamtland,2003-10-01,7,3.4460215053763443,106.82666666666667
jamtland,2003-11-01,2,1.2095555555555557,36.28666666666667
jamtland,2003-12-01,0,1.0357526881720431,32.108333333333334
jamtland,2004-01-01,0,0.9096774193548387,28.2
jamtland,2004-02-01,4,2.6708620689655174,77.455
jamtland,2004-03-01,11,4.493817204301076,139.30833333333334
jamtland,2004-04-01,13,5.546277777777778,166.38833333333335
jamtland,2004-05-01,22,8.151236559139784,252.68833333333333
jamtland,2004-06-01,22,9.248388888888888,277.45166666666665
jamtland,2004-07-01,20,7.639193548387096,236.815
jamtland,2004-08-01,20,7.094193548387097,219.92000000000002
jamtland,2004-09-01,7,3.6092222222222223,108.27666666666667
jamtland,2004-10-01,8,2.834354838709677,87.865
jamtland,2004-11-01,2,1.6127222222222222,48.38166666666667
jamtland,2004-12-01,0,1.313010752688172,40.70333333333333
jamtland,2005-01-01,0,0.8777956989247312,27.211666666666666
jamtland,2005-02-01,5,2.1185119047619048,59.318333333333335
jamtland,2005-03-01,15,5.28483870967742,163.83
jamtland,2005-04-01,22,8.788722222222223,263.6616666666667
jamtland,2005-05-01,18,6.502688172043011,201.58333333333334
jamtland,2005-06-01,17,7.400388888888888,222.01166666666666
jamtland,2005-07-01,19,9.64494623655914,298.99333333333334
jamtland,2005-08-01,9,4.524301075268817,140.25333333333333
jamtland,2005-09-01,9,4.534944444444445,136.04833333333335
jamtland,2005-10-01,10,3.8337096774193546,118.845
jamtland,2005-11-01,0,1.229888888888889,36.89666666666667
jamtland,2005-12-01,0,0.4309677419354839,13.36
jamtland,2006-01-01,1,1.0513978494623657,32.593333333333334
jamtland,2006-02-01,3,2.0958333333333337,58.68333333333334
jamtland,2006-03-01,16,5.444462365591398,168.77833333333334
jamtland,2006-04-01,13,5.401777777777778,162.05333333333334
jamtland,2006-05-01,18,7.612365591397849,235.98333333333332
jamtland,2006-06-01,17,8.188277777777778,245.64833333333334
jamtland,2006-07-01,25,9.48274193548387,293.965
jamtland,2006-08-01,16,7.146075268817205,221.52833333333334
jamtland,2006-09-01,8,4.145777777777778,124.37333333333333
jamtland,2006-10-01,2,1.272795698924731,39.45666666666666
jamtland,2006-11-01,1,1.855888888888889,55.67666666666667
jamtland,2006-12-01,0,0.8463978494623656,26.238333333333333
jamtland,2007-01-01,0,1.060967741935484,32.89
jamtland,2007-02-01,3,1.7874999999999999,50.05
jamtland,2007-03-01,9,4.706344086021506,145.89666666666668
jamtland,2007-04-01,16,6.123444444444444,183.70333333333332
jamtland,2007-05-01,17,7.073602150537634,219.28166666666667
jamtland,2007-06-01,23,11.981444444444444,359.4433333333333
jamtland,2007-07-01,16,6.110483870967743,189.425
jamtland,2007-08-01,19,7.0969354838709675,220.005
jamtland,2007-09-01,8,4.242999999999999,127.28999999999999
jamtland,2007-10-01,3,2.80741935483871,87.03
jamtland,2007-11-01,0,0.9088333333333334,27.265
jamtland,2007-12-01,0,0.9720430107526882,30.133333333333333
jamtland,2008-01-01,0,0.7235752688172042,22.430833333333332
jamtland,2008-02-01,4,2.5634003831417624,74.3386111111111
jamtland,2008-03-01,11,4.829525089605735,149.71527777777777
jamtland,2008-04-01,16,7.005555555555556,210.16666666666669
jamtland,2008-05-01,17,7.79073476702509,241.51277777777779
jamtland,2008-06-01,22,9.774092592592591,293.22277777777776
jamtland,2008-07-01,23,10.449704301075268,323.94083333333333
jamtland,2008-08-01,15,5.747732974910394,178.1797222222222
jamtland,2008-09-01,13,4.879064814814814,146.37194444444444
jamtland,2008-10-01,4,2.8823028673835127,89.35138888888889
jamtland,2008-11-01,1,1.6296018518518518,48.88805555555555
jamtland,2008-12-01,0,0.9255465949820789,28.691944444444445
jamtland,2009-01-01,0,0.9659946236559139,29.945833333333333
jamtland,2009-02-01,8,2.8553869047619047,79.95083333333334
jamtland,2009-03-01,12,4.525681003584229,140.29611111111112
jamtland,2009-04-01,13,6.2855185185185185,188.56555555555556
jamtland,2009-05-01,23,9.089820788530465,281.78444444444443
jamtland,2009-06-01,17,8.252935185185185,247.58805555555554
jamtland,2009-07-01,16,6.6772849462365595,206.99583333333334
jamtland,2009-08-01,14,6.366747311827957,197.36916666666667
jamtland,2009-09-01,8,4.42175,132.6525
jamtland,2009-10-01,7,2.7766397849462368,86.07583333333334
jamtland,2009-11-01,1,0.4247037037037037,12.741111111111111
jamtland,2009-12-01,0,0.327016129032258,10.1375
jamtland,2010-01-01,0,1.3947670250896058,43.23777777777778
jamtland,2010-02-01,2,1.8118055555555554,50.730555555555554
jamtland,2010-03-01,12,4.485322580645161,139.045
jamtland,2010-04-01,20,7.320111111111111,219.60333333333332
jamtland,2010-05-01,16,6.730591397849462,208.64833333333334
jamtland,2010-06-01,19,7.549138888888889,226.47416666666666
jamtland,2010-07-01,17,7.452992831541219,231.0427777777778
jamtland,2010-08-01,13,5.682428315412186,176.15527777777777
jamtland,2010-09-01,15,5.80637037037037,174.1911111111111
jamtland,2010-10-01,6,2.888736559139785,89.55083333333333
jamtland,2010-11-01,2,1.2429074074074073,37.28722222222222
jamtland,2010-12-01,0,0.6880645161290322,21.33
jamtland,2011-01-01,0,0.7161111111111111,22.199444444444445
jamtland,2011-02-01,8,3.353134920634921,93.88777777777779
jamtland,2011-03-01,18,6.143351254480287,190.4438888888889
jamtland,2011-04-01,17,6.994768518518518,209.84305555555557
jamtland,2011-05-01,17,7.05915770609319,218.83388888888888
jamtland,2011-06-01,19,7.933694444444445,238.01083333333335
jamtland,2011-07-01,17,7.529283154121863,233.40777777777777
jamtland,2011-08-01,16,5.9722759856630825,185.14055555555555
jamtland,2011-09-01,8,3.3846203703703703,101.53861111111111
jamtland,2011-10-01,7,3.3822759856630826,104.85055555555556
jamtland,2011-11-01,3,2.250472222222222,67.51416666666667
jamtland,2011-12-01,0,0.6189964157706094,19.18888888888889
jamtland,2012-01-01,0,1.5485125448028674,48.00388888888889
jamtland,2012-02-01,5,3.0027586206896553,87.08
jamtland,2012-03-01,11,4.0774551971326165,126.4011111111111
jamtland,2012-04-01,15,5.778092592592592,173.34277777777777
jamtland,2012-05-01,18,7.46396953405018,231.38305555555556
jamtland,2012-06-01,17,7.904333333333333,237.13
jamtland,2012-07-01,15,6.489991039426523,201.18972222222223
jamtland,2012-08-01,13,5.931666666666667,183.88166666666666
jamtland,2012-09-01,6,3.7716574074074076,113.14972222222222
jamtland,2012-10-01,3,1.8673118279569894,57.88666666666667
jamtland,2012-11-01,0,1.1450648148148148,34.35194444444444
jamtland,2012-12-01,0,0.23081541218637994,7.155277777777778
jamtland,2013-01-01,0,1.402715053763441,43.48416666666667
jamtland,2013-02-01,0,1.5933035714285713,44.6125
jamtland,2013-03-01,25,8.291514336917562,257.03694444444443
jamtland,2013-04-01,19,7.552240740740741,226.56722222222223
jamtland,2013-05-01,22,9.325940860215054,289.1041666666667
jamtland,2013-06-01,16,7.428481481481482,222.85444444444445
jamtland,2013-07-01,15,7.087356630824372,219.70805555555555
jamtland,2013-08-01,16,7.178799283154122,222.5427777777778
jamtland,2013-09-01,13,5.029259259259259,150.87777777777777
jamtland,2013-10-01,9,3.7045519713261648,114.8411111111111
jamtland,2013-11-01,0,1.4339537037037038,43.01861111111111
jamtland,2013-12-01,0,0.7387992831541219,22.90277777777778
jamtland,2014-01-01,2,1.220905017921147,37.848055555555554
jamtland,2014-02-01,2,1.661736111111111,46.52861111111111
jamtland,2014-03-01,10,4.641209677419355,143.8775
jamtland,2014-04-01,15,7.219120370370371,216.57361111111112
jamtland,2014-05-01,18,7.290143369175627,225.99444444444444
jamtland,2014-06-01,16,7.649555555555556,229.48666666666668
jamtland,2014-07-01,26,12.57568100358423,389.8461111111111
jamtland,2014-08-01,17,6.757123655913978,209.47083333333333
jamtland,2014-09-01,13,5.692120370370371,170.76361111111112
jamtland,2014-10-01,4,2.0778763440860213,64.41416666666666
jamtland,2014-11-01,0,1.2976203703703704,38.92861111111111
jamtland,2014-12-01,0,0.6730197132616488,20.863611111111112
jamtland,2015-01-01,0,0.9301881720430107,28.835833333333333
jamtland,2015-02-01,4,2.592361111111111,72.58611111111111
jamtland,2015-03-01,16,6.003879928315412,186.12027777777777
jamtland,2015-04-01,16,6.52612037037037,195.7836111111111
jamtland,2015-05-01,13,5.893691756272402,182.70444444444445
jamtland,2015-06-01,18,7.212194444444445,216.36583333333334
jamtland,2015-07-01,15,6.926693548387097,214.7275
jamtland,2015-08-01,21,9.129310035842295,283.0086111111111
jamtland,2015-09-01,7,3.9207685185185186,117.62305555555555
jamtland,2015-10-01,6,3.588405017921147,111.24055555555556
jamtland,2015-11-01,0,1.3312777777777778,39.93833333333333
jamtland,2015-12-01,0,0.7706003584229391,23.88861111111111
jamtland,2016-01-01,0,0.5223387096774194,16.1925
jamtland,2016-02-01,3,1.998448275862069,57.955
jamtland,2016-03-01,4,2.5710215053763443,79.70166666666667
jamtland,2016-04-01,13,5.55737962962963,166.7213888888889
jamtland,2016-05-01,22,8.856505376344087,274.5516666666667
jamtland,2016-06-01,21,8.842722222222221,265.28166666666664
jamtland,2016-07-01,21,9.321827956989248,288.9766666666667
jamtland,2016-08-01,14,5.919372759856631,183.50055555555556
jamtland,2016-09-01,9,4.686953703703704,140.60861111111112
jamtland,2016-10-01,6,2.5611290322580644,79.395
jamtland,2016-11-01,0,0.9515462962962963,28.546388888888888
jamtland,2016-12-01,0,0.7988172043010754,24.763333333333335
jamtland,2017-01-01,0,0.7797849462365591,24.173333333333332
jamtland,2017-02-01,3,1.718611111111111,48.12111111111111
jamtland,2017-03-01,12,4.322204301075269,133.98833333333334
jamtland,2017-04-01,14,6.023527777777777,180.70583333333332
jamtland,2017-05-01,19,7.996792114695341,247.90055555555557
jamtland,2017-06-01,15,7.587129629629629,227.61388888888888
jamtland,2017-07-01,14,5.921962365591399,183.58083333333335
jamtland,2017-08-01,16,6.050448028673835,187.5638888888889
jamtland,2017-09-01,5,2.7028055555555555,81.08416666666666
jamtland,2017-10-01,3,1.7763888888888888,55.06805555555555
jamtland,2017-11-01,1,1.8440833333333333,55.3225
jamtland,2017-12-01,0,0.42912186379928313,13.302777777777777
jamtland,2018-01-01,0,0.6945161290322581,21.53
jamtland,2018-02-01,3,2.279613095238095,63.829166666666666
jamtland,2018-03-01,12,5.338405017921146,165.49055555555555
jamtland,2018-04-01,17,7.214203703703704,216.4261111111111
jamtland,2018-05-01,25,11.71568100358423,363.18611111111113
jamtland,2018-06-01,20,8.922481481481482,267.6744444444445
jamtland,2018-07-01,29,11.773808243727599,364.98805555555555
jamtland,2018-08-01,19,6.596155913978495,204.48083333333335
jamtland,2018-09-01,10,4.3994629629629625,131.98388888888888
jamtland,2018-10-01,7,3.3201792114695343,102.92555555555556
jamtland,2018-11-01,0,2.0118888888888886,60.35666666666666
jamtland,2018-12-01,0,0.4856362007168458,15.054722222222221
jamtland,2019-01-01,1,1.021747311827957,31.674166666666668
jamtland,2019-02-01,3,2.354345238095238,65.92166666666667
jamtland,2019-03-01,8,3.6592652329749105,113.43722222222222
jamtland,2019-04-01,24,10.407722222222223,312.2316666666667
jamtland,2019-05-01,12,5.659408602150537,175.44166666666666
jamtland,2019-06-01,17,6.962944444444444,208.88833333333332
jamtland,2019-07-01,23,8.830367383512545,273.7413888888889
jamtland,2019-08-01,15,6.874345878136201,213.10472222222222
jamtland,2019-09-01,5,3.0612962962962964,91.83888888888889
jamtland,2019-10-01,4,1.6469623655913979,51.05583333333333
jamtland,2019-11-01,1,0.6534074074074073,19.60222222222222
jamtland,2019-12-01,0,0.725421146953405,22.488055555555555
jamtland,2020-01-01,0,0.9373476702508962,29.05777777777778
jamtland,2020-02-01,8,3.570507662835249,103.54472222222222
jamtland,2020-03-01,12,4.932625448028674,152.9113888888889
jamtland,2020-04-01,16,5.8512407407407405,175.53722222222223
jamtland,2020-05-01,20,8.240985663082437,255.47055555555556
jamtland,2020-06-01,26,13.425787037037036,402.7736111111111
jamtland,2020-07-01,19,6.205089605734767,192.35777777777778
jamtland,2020-08-01,24,8.37233870967742,259.5425
jamtland,2020-09-01,9,4.127805555555556,123.83416666666668
jamtland,2020-10-01,2,1.7617473118279572,54.61416666666667
jamtland,2020-11-01,0,1.3939722222222222,41.81916666666667
jamtland,2020-12-01,0,0.2683243727598566,8.318055555555555
jamtland,2021-01-01,0,0.39200716845878136,12.152222222222223
jamtland,2021-02-01,4,2.3187797619047616,64.92583333333333
jamtland,2021-03-01,6,3.1780017921146952,98.51805555555555
jamtland,2021-04-01,19,7.480259259259259,224.40777777777777
jamtland,2021-05-01,18,7.481424731182796,231.92416666666668
jamtland,2021-06-01,20,9.108675925925926,273.2602777777778
jamtland,2021-07-01,25,10.626639784946237,329.42583333333334
jamtland,2021-08-01,16,6.45421146953405,200.08055555555555
jamtland,2021-09-01,8,3.4085462962962962,102.25638888888889
jamtland,2021-10-01,2,2.1741666666666664,67.39916666666666
jamtland,2021-11-01,1,1.0834537037037038,32.50361111111111
jamtland,2021-12-01,0,0.3485215053763441,10.804166666666667
jamtland,2022-01-01,0,1.1832974910394265,36.68222222222222
jamtland,2022-02-01,5,2.8583035714285714,80.0325
jamtland,2022-03-01,16,5.823915770609319,180.5413888888889
jamtland,2022-04-01,16,6.973740740740741,209.21222222222224
jamtland,2022-05-01,21,7.142455197132617,221.41611111111112
jamtland,2022-06-01,18,8.375555555555556,251.26666666666665
jamtland,2022-07-01,10,5.885887096774193,182.4625
jamtland,2022-08-01,14,6.679534050179211,207.06555555555556
jamtland,2022-09-01,13,5.419787037037037,162.5936111111111
jamtland,2022-10-01,1,2.503548387096774,77.61
jamtland,2022-11-01,2,1.197148148148148,35.91444444444444
jamtland,2022-12-01,0,0.895331541218638,27.755277777777778
jamtland,2023-01-01,1,1.282258064516129,39.75
jamtland,2023-02-01,5,3.016081349206349,84.45027777777777
jamtland,2023-03-01,20,7.176666666666667,222.47666666666666
jamtland,2023-04-01,16,7.37125925925926,221.13777777777779
jamtland,2023-05-01,21,9.149112903225806,283.6225
jamtland,2023-06-01,21,9.202546296296298,276.0763888888889
jamtland,2023-07-01,14,6.944301075268817,215.27333333333334
jamtland,2023-08-01,12,5.381272401433693,166.81944444444446
jamtland,2023-09-01,10,4.498416666666667,134.95250000000001
jamtland,2023-10-01,2,1.9473118279569892,60.36666666666667
jamtland,2023-11-01,0,0.28874074074074074,8.662222222222223
jamtland,2023-12-01,0,0.26023297491039427,8.067222222222222
jamtland,2024-01-01,0,0.35873655913978497,11.120833333333334
jamtland,2024-02-01,4,2.7982662835249044,81.14972222222222
jamtland,2024-03-01,9,3.555430107526882,110.21833333333333
jamtland,2024-04-01,16,6.646249999999999,199.3875
jamtland,2024-05-01,27,12.431980286738352,385.3913888888889
jamtland,2024-06-01,19,8.67862962962963,260.3588888888889
jamtland,2024-07-01,20,6.6843010752688174,207.21333333333334
jamtland,2024-08-01,15,5.4991845878136205,170.47472222222223
jamtland,2024-09-01,8,4.987638888888889,149.62916666666666
jamtland,2024-10-01,5,2.5691308243727597,79.64305555555555
jamtland,2024-11-01,0,1.004388888888889,30.131666666666668
jamtland,2024-12-01,0,0.6939695340501792,21.513055555555557
jamtland,2025-01-01,0,0.9457974910394265,29.31972222222222
jamtland,2025-02-01,10,4.045575396825397,113.2761111111111
jamtland,2025-03-01,8,3.5190501792114697,109.09055555555555
jamtland,2025-04-01,15,6.263888888888888,187.91666666666666
jamtland,2025-05-01,12,6.336433691756272,196.42944444444444
jamtland,2025-06-01,15,7.269185185185185,218.07555555555555
jamtland,2025-07-01,24,11.898485663082438,368.85305555555556
jamtland,2025-08-01,14,5.905716845878136,183.07722222222222
jamtland,2025-09-01,9,4.6076296296296295,138.2288888888889
jamtland,2025-10-01,0,1.7008333333333334,52.725833333333334
jamtland,2025-11-01,2,1.6640648148148147,49.92194444444444
jamtland,2025-12-01,0,0.4493906810035842,13.931111111111111
jamtland,2026-01-01,0,1.1574014336917562,35.879444444444445
jamtland,2026-02-01,0,0.0,0.0
norrbotten,1983-01-01,0,0.1879569892473118,5.826666666666666
norrbotten,1983-02-01,1,1.4321428571428572,40.1
norrbotten,1983-03-01,12,3.924784946236559,121.66833333333334
norrbotten,1983-04-01,9,3.8858333333333333,116.575
norrbotten,1983-05-01,14,5.498602150537635,170.45666666666668
norrbotten,1983-06-01,21,8.285055555555555,248.55166666666668
norrbotten,1983-07-01,20,8.422526881720431,261.09833333333336
norrbotten,1983-08-01,20,7.165645161290322,222.135
norrbotten,1983-09-01,5,2.5547222222222223,76.64166666666667
norrbotten,1983-10-01,2,2.311021505376344,71.64166666666667
norrbotten,1983-11-01,0,0.9346666666666666,28.04
norrbotten,1983-12-01,0,0.0,0.0
norrbotten,1984-01-01,0,0.11908602150537634,3.6916666666666664
norrbotten,1984-02-01,2,1.8244252873563218,52.90833333333333
norrbotten,1984-03-01,14,4.927204301075269,152.74333333333334
norrbotten,1984-04-01,15,5.977111111111111,179.31333333333333
norrbotten,1984-05-01,24,10.315483870967741,319.78
norrbotten,1984-06-01,23,8.898777777777777,266.9633333333333
norrbotten,1984-07-01,10,4.981290322580644,154.42
norrbotten,1984-08-01,15,6.282795698924731,194.76666666666665
norrbotten,1984-09-01,8,3.0662777777777777,91.98833333333333
norrbotten,1984-10-01,3,0.9373655913978495,29.058333333333334
norrbotten,1984-11-01,0,0.7073333333333333,21.22
norrbotten,1984-12-01,0,0.0660752688172043,2.0483333333333333
norrbotten,1985-01-01,0,0.8519892473118279,26.411666666666665
norrbotten,1985-02-01,6,3.4616666666666664,96.92666666666666
norrbotten,1985-03-01,11,3.681397849462366,114.12333333333333
norrbotten,1985-04-01,19,7.958333333333333,238.75
norrbotten,1985-05-01,16,7.069569892473118,219.15666666666667
norrbotten,1985-06-01,18,8.958944444444445,268.7683333333333
norrbotten,1985-07-01,18,8.86478494623656,274.80833333333334
norrbotten,1985-08-01,10,5.176397849462366,160.46833333333333
norrbotten,1985-09-01,8,3.9802222222222223,119.40666666666667
norrbotten,1985-10-01,9,3.3198387096774193,102.915
norrbotten,1985-11-01,0,0.8536666666666667,25.61
norrbotten,1985-12-01,0,0.1085483870967742,3.365
norrbotten,1986-01-01,0,0.4350537634408603,13.486666666666668
norrbotten,1986-02-01,9,3.8103571428571428,106.69
norrbotten,1986-03-01,4,2.035268817204301,63.093333333333334
norrbotten,1986-04-01,16,6.685333333333333,200.56
norrbotten,1986-05-01,13,6.199838709677419,192.195
norrbotten,1986-06-01,27,12.542388888888889,376.27166666666665
norrbotten,1986-07-01,22,9.418333333333335,291.96833333333336
norrbotten,1986-08-01,8,3.9468279569892477,122.35166666666667
norrbotten,1986-09-01,9,4.080555555555556,122.41666666666667
norrbotten,1986-10-01,9,3.22994623655914,100.12833333333333
norrbotten,1986-11-01,1,1.4108333333333334,42.325
norrbotten,1986-12-01,0,0.2678494623655914,8.303333333333333
norrbotten,1987-01-01,0,1.0267741935483872,31.830000000000002
norrbotten,1987-02-01,8,3.253214285714286,91.09
norrbotten,1987-03-01,12,4.213279569892474,130.61166666666668
norrbotten,1987-04-01,23,8.095166666666666,242.855
norrbotten,1987-05-01,20,8.872688172043011,275.05333333333334
norrbotten,1987-06-01,17,8.394666666666668,251.84
norrbotten,1987-07-01,18,8.825591397849461,273.5933333333333
norrbotten,1987-08-01,14,5.469139784946236,169.54333333333332
norrbotten,1987-09-01,4,2.4088333333333334,72.265
norrbotten,1987-10-01,5,2.1370430107526883,66.24833333333333
norrbotten,1987-11-01,1,1.2372222222222222,37.11666666666667
norrbotten,1987-12-01,0,0.23064516129032256,7.1499999999999995
norrbotten,1988-01-01,0,0.3936021505376344,12.201666666666666
norrbotten,1988-02-01,1,1.500287356321839,43.50833333333333
norrbotten,1988-03-01,3,1.558010752688172,48.29833333333333
norrbotten,1988-04-01,24,9.939222222222222,298.1766666666667
norrbotten,1988-05-01,24,10.473763440860216,324.68666666666667
norrbotten,1988-06-01,21,11.421944444444446,342.65833333333336
norrbotten,1988-07-01,23,9.331935483870968,289.29
norrbotten,1988-08-01,12,4.58994623655914,142.28833333333333
norrbotten,1988-09-01,8,3.6884444444444444,110.65333333333334
norrbotten,1988-10-01,10,4.2992473118279575,133.27666666666667
norrbotten,1988-11-01,1,2.189722222222222,65.69166666666666
norrbotten,1988-12-01,0,0.34220430107526884,10.608333333333334
norrbotten,1989-01-01,0,0.5423118279569893,16.811666666666667
norrbotten,1989-02-01,5,2.542797619047619,71.19833333333334
norrbotten,1989-03-01,9,3.6175268817204302,112.14333333333333
norrbotten,1989-04-01,14,5.587722222222222,167.63166666666666
norrbotten,1989-05-01,20,9.334247311827957,289.3616666666667
norrbotten,1989-06-01,24,11.660222222222222,349.8066666666667
norrbotten,1989-07-01,20,9.27279569892473,287.45666666666665
norrbotten,1989-08-01,17,6.645268817204301,206.00333333333333
norrbotten,1989-09-01,17,5.6845,170.535
norrbotten,1989-10-01,9,3.0151075268817205,93.46833333333333
norrbotten,1989-11-01,0,1.24,37.2
norrbotten,1989-12-01,0,0.438494623655914,13.593333333333334
norrbotten,1990-01-01,0,0.5562903225806451,17.245
norrbotten,1990-02-01,5,2.1324404761904763,59.708333333333336
norrbotten,1990-03-01,14,5.298924731182796,164.26666666666665
norrbotten,1990-04-01,19,7.463777777777778,223.91333333333333
norrbotten,1990-05-01,23,9.635537634408601,298.70166666666665
norrbotten,1990-06-01,22,10.9255,327.765
norrbotten,1990-07-01,18,7.734516129032259,239.77
norrbotten,1990-08-01,17,6.404623655913978,198.54333333333332
norrbotten,1990-09-01,7,3.194611111111111,95.83833333333334
norrbotten,1990-10-01,5,2.416451612903226,74.91
norrbotten,1990-11-01,0,1.6243333333333334,48.730000000000004
norrbotten,1990-12-01,0,0.4231182795698925,13.116666666666667
norrbotten,1991-01-01,0,0.9979569892473118,30.936666666666667
norrbotten,1991-02-01,10,3.510357142857143,98.29
norrbotten,1991-03-01,10,3.7516129032258063,116.3
norrbotten,1991-04-01,17,7.799,233.97
norrbotten,1991-05-01,18,6.804139784946237,210.92833333333334
norrbotten,1991-06-01,18,8.101055555555556,243.03166666666667
norrbotten,1991-07-01,20,8.620752688172043,267.24333333333334
norrbotten,1991-08-01,19,7.105860215053763,220.28166666666667
norrbotten,1991-09-01,12,4.771944444444444,143.15833333333333
norrbotten,1991-10-01,7,2.563548387096774,79.47
norrbotten,1991-11-01,0,0.6475000000000001,19.425
norrbotten,1991-12-01,0,0.06897849462365592,2.1383333333333336
norrbotten,1992-01-01,0,1.1460752688172045,35.528333333333336
norrbotten,1992-02-01,2,1.6678735632183908,48.36833333333333
norrbotten,1992-03-01,7,2.931935483870968,90.89
norrbotten,1992-04-01,13,5.101388888888889,153.04166666666666
norrbotten,1992-05-01,24,9.742204301075269,302.0083333333333
norrbotten,1992-06-01,27,13.6125,408.375
norrbotten,1992-07-01,18,6.932258064516129,214.9
norrbotten,1992-08-01,8,3.3183870967741935,102.87
norrbotten,1992-09-01,5,2.4899444444444447,74.69833333333334
norrbotten,1992-10-01,7,3.6891397849462364,114.36333333333333
norrbotten,1992-11-01,0,0.5158333333333334,15.475
norrbotten,1992-12-01,0,0.0,0.0
norrbotten,1993-01-01,0,0.1508602150537634,4.676666666666666
norrbotten,1993-02-01,4,2.774583333333333,77.68833333333333
norrbotten,1993-03-01,13,4.894032258064517,151.715
norrbotten,1993-04-01,19,7.510888888888889,225.32666666666668
norrbotten,1993-05-01,22,8.975430107526883,278.23833333333334
norrbotten,1993-06-01,20,7.638222222222223,229.14666666666668
norrbotten,1993-07-01,18,9.031129032258063,279.965
norrbotten,1993-08-01,12,4.869032258064516,150.94
norrbotten,1993-09-01,10,4.925833333333333,147.775
norrbotten,1993-10-01,11,3.878548387096774,120.235
norrbotten,1993-11-01,0,0.7208888888888888,21.626666666666665
norrbotten,1993-12-01,0,0.04962365591397849,1.5383333333333333
norrbotten,1994-01-01,0,0.8001075268817205,24.803333333333335
norrbotten,1994-02-01,11,4.670654761904762,130.77833333333334
norrbotten,1994-03-01,11,4.216182795698924,130.70166666666665
norrbotten,1994-04-01,16,6.270944444444444,188.12833333333333
norrbotten,1994-05-01,24,9.910860215053765,307.2366666666667
norrbotten,1994-06-01,21,9.606777777777777,288.2033333333333
norrbotten,1994-07-01,27,12.48241935483871,386.955
norrbotten,1994-08-01,23,8.9144623655914,276.34833333333336
norrbotten,1994-09-01,16,6.030333333333333,180.91
norrbotten,1994-10-01,15,4.415215053763441,136.87166666666667
norrbotten,1994-11-01,0,1.8613333333333335,55.84
norrbotten,1994-12-01,0,0.10774193548387098,3.3400000000000003
norrbotten,1995-01-01,0,0.7986021505376344,24.756666666666668
norrbotten,1995-02-01,2,2.124404761904762,59.483333333333334
norrbotten,1995-03-01,9,3.8451075268817205,119.19833333333334
norrbotten,1995-04-01,19,6.935444444444444,208.06333333333333
norrbotten,1995-05-01,20,8.059838709677418,249.855
norrbotten,1995-06-01,21,9.990166666666665,299.705
norrbotten,1995-07-01,23,9.73252688172043,301.7083333333333
norrbotten,1995-08-01,25,9.311290322580644,288.65
norrbotten,1995-09-01,19,7.139833333333333,214.195
norrbotten,1995-10-01,8,3.5344623655913976,109.56833333333333
norrbotten,1995-11-01,1,2.533166666666667,75.995
norrbotten,1995-12-01,0,0.14048387096774195,4.355
norrbotten,1996-01-01,0,1.299032258064516,40.269999999999996
norrbotten,1996-02-01,7,3.557241379310345,103.16
norrbotten,1996-03-01,14,5.825698924731182,180.59666666666666
norrbotten,1996-04-01,14,6.1,183.0
norrbotten,1996-05-01,24,10.83,335.73
norrbotten,1996-06-01,19,9.369222222222222,281.07666666666665
norrbotten,1996-07-01,16,7.365806451612904,228.34
norrbotten,1996-08-01,23,10.168440860215055,315.2216666666667
norrbotten,1996-09-01,15,5.984944444444445,179.54833333333335
norrbotten,1996-10-01,5,2.2389247311827956,69.40666666666667
norrbotten,1996-11-01,0,1.5238888888888888,45.71666666666667
norrbotten,1996-12-01,0,0.10919354838709677,3.385
norrbotten,1997-01-01,0,0.8958064516129032,27.77
norrbotten,1997-02-01,3,2.3146428571428572,64.81
norrbotten,1997-03-01,16,5.808279569892473,180.05666666666667
norrbotten,1997-04-01,17,7.5264999999999995,225.795
norrbotten,1997-05-01,12,6.088709677419355,188.75
norrbotten,1997-06-01,24,12.445500000000001,373.365
norrbotten,1997-07-01,17,9.36510752688172,290.3183333333333
norrbotten,1997-08-01,27,10.311827956989248,319.6666666666667
