year,guest_nights,region,month,date,occupancy_rate,guest_lag1,guest_lag2,guest_lag12,occ_lag1,temp_mean,rain_sum,rain_days,rain_mean,occupancy_rate_total,occupancy_vs_total,sunny_days,mean_sun_hours,total_sun_hours,eur,usd,nok,dkk
2016,899950,dalarna,7,2016-07-01,0.6514231,294049.0,157406.0,815341.0,0.3823469,16.6,105.2,11.0,3.393548387096774,0.6891161,-0.0376929999999999,20,9.234399641577062,286.2663888888889,9.47149,8.56058,1.01087,1.27321
2016,551055,norrbotten,7,2016-07-01,0.5435633,213093.0,129740.0,516109.0,0.4066922,16.7,114.6,13.0,3.696774193548387,0.6891161,-0.1455528,23,10.175734767025087,315.4477777777778,9.47149,8.56058,1.01087,1.27321
2016,375313,vasterbotten,7,2016-07-01,0.5771877,156829.0,110225.0,351895.0,0.4822504,16.8,82.2,9.0,2.6516129032258067,0.6891161,-0.1119284,24,9.903790322580644,307.0175,9.47149,8.56058,1.01087,1.27321
2016,377219,jamtland,7,2016-07-01,0.5824452,129819.0,67308.0,342708.0,0.3678174,14.2,70.3,11.0,2.267741935483871,0.6891161,-0.1066709,21,9.321827956989248,288.9766666666667,9.47149,8.56058,1.01087,1.27321
2016,266737,vasternorrland,7,2016-07-01,0.5757314,116763.0,83850.0,264611.0,0.4534489,16.9,41.6,4.0,1.3419354838709678,0.6891161,-0.1133847,27,9.220193772401434,285.82600694444443,9.47149,8.56058,1.01087,1.27321
2016,2258817,vastragotaland,7,2016-07-01,0.7750819,1093499.0,880628.0,2357140.0,0.6719915,15.7,73.9,10.0,2.383870967741936,0.6891161,0.0859657999999999,17,6.512661290322581,201.8925,9.47149,8.56058,1.01087,1.27321
2016,359356,gotland,7,2016-07-01,0.8726095,137639.0,82460.0,316031.0,0.5755762,17.7,32.8,6.0,1.058064516129032,0.6891161,0.1834934,27,11.409471326164876,353.6936111111111,9.47149,8.56058,1.01087,1.27321
2016,1628450,stockholm,7,2016-07-01,0.7057156,1269965.0,1213399.0,1680753.0,0.709836,19.0,69.0,7.0,2.225806451612903,0.6891161,0.0165994999999999,25,10.118808243727598,313.68305555555554,9.47149,8.56058,1.01087,1.27321
2016,1222152,skane,7,2016-07-01,0.7644568,624678.0,534615.0,1200125.0,0.6456846,17.0,82.0,10.0,2.6451612903225805,0.6891161,0.0753407,16,7.084856630824373,219.63055555555556,9.47149,8.56058,1.01087,1.27321
2016,312168,norrbotten,8,2016-08-01,0.4839531,551055.0,213093.0,294803.0,0.5435633,13.7,85.4,13.0,2.7548387096774194,0.6567456,-0.1727925,16,6.610940860215054,204.9391666666667,9.4934,8.47139,1.01956,1.27592
2016,202348,vasterbotten,8,2016-08-01,0.5185457,375313.0,156829.0,198068.0,0.5771877,13.4,71.4,12.0,2.303225806451613,0.6567456,-0.1381999,13,5.548593189964158,172.0063888888889,9.4934,8.47139,1.01956,1.27592
2016,226825,jamtland,8,2016-08-01,0.4782505,377219.0,129819.0,219853.0,0.5824452,12.0,62.6,11.0,2.0193548387096776,0.6567456,-0.1784951,14,5.919372759856631,183.50055555555556,9.4934,8.47139,1.01956,1.27592
2016,160010,vasternorrland,8,2016-08-01,0.5638297,266737.0,116763.0,150365.0,0.5757314,14.2,71.6,8.0,2.3096774193548386,0.6567456,-0.0929159,18,6.4369097222222225,199.5442013888889,9.4934,8.47139,1.01956,1.27592
2016,1568687,stockholm,8,2016-08-01,0.7397433,1628450.0,1269965.0,1512587.0,0.7057156,16.9,55.900000000000006,11.0,1.8032258064516131,0.6567456,0.0829976999999999,19,6.756756272401434,209.45944444444444,9.4934,8.47139,1.01956,1.27592
2016,869083,skane,8,2016-08-01,0.7270039,1222152.0,624678.0,847942.0,0.7644568,16.1,62.9,11.0,2.029032258064516,0.6567456,0.0702583,16,7.043046594982079,218.33444444444444,9.4934,8.47139,1.01956,1.27592
2016,493494,dalarna,8,2016-08-01,0.5233549,899950.0,294049.0,459539.0,0.6514231,14.3,85.1,13.0,2.7451612903225806,0.6567456,-0.1333907,13,5.56834229390681,172.6186111111111,9.4934,8.47139,1.01956,1.27592
2016,234368,gotland,8,2016-08-01,0.7603093,359356.0,137639.0,196227.0,0.8726095,16.5,114.9,12.0,3.706451612903226,0.6567456,0.1035636999999999,22,8.254435483870967,255.8875,9.4934,8.47139,1.01956,1.27592
2016,1473528,vastragotaland,8,2016-08-01,0.7050371,2258817.0,1093499.0,1464517.0,0.7750819,14.3,95.3,14.0,3.074193548387097,0.6567456,0.0482914999999999,12,5.793790322580644,179.6075,9.4934,8.47139,1.01956,1.27592
2016,672055,vastragotaland,9,2016-09-01,0.6731428,1473528.0,2258817.0,632517.0,0.7050371,14.6,49.2,7.0,1.64,0.6345154,0.0386274,15,5.737916666666666,172.1375,9.56656,8.53338,1.03913,1.28457
2016,78713,vasternorrland,9,2016-09-01,0.5270129,160010.0,266737.0,77802.0,0.5638297,11.6,47.3,3.0,1.5766666666666669,0.6345154,-0.1075024999999999,17,6.091012731481482,182.73038194444445,9.56656,8.53338,1.03913,1.28457
2016,471217,skane,9,2016-09-01,0.6926779,869083.0,1222152.0,415036.0,0.7270039,15.5,19.6,5.0,0.6533333333333334,0.6345154,0.0581625,21,7.535111111111111,226.05333333333337,9.56656,8.53338,1.03913,1.28457
2016,141363,norrbotten,9,2016-09-01,0.4574817,312168.0,551055.0,140195.0,0.4839531,10.6,66.5,8.0,2.216666666666667,0.6345154,-0.1770336999999999,14,5.370527777777778,161.11583333333334,9.56656,8.53338,1.03913,1.28457
2016,187354,dalarna,9,2016-09-01,0.3776888,493494.0,899950.0,172431.0,0.5233549,13.1,17.4,4.0,0.58,0.6345154,-0.2568265999999999,14,5.372851851851852,161.18555555555557,9.56656,8.53338,1.03913,1.28457
2016,54383,gotland,9,2016-09-01,0.4719202,234368.0,359356.0,50821.0,0.7603093,14.1,32.1,5.0,1.07,0.6345154,-0.1625951999999999,22,7.628796296296296,228.86388888888888,9.56656,8.53338,1.03913,1.28457
2016,1238386,stockholm,9,2016-09-01,0.765158,1568687.0,1628450.0,1212505.0,0.7397433,15.3,23.7,3.0,0.7899999999999999,0.6345154,0.1306426,20,6.863824074074074,205.91472222222225,9.56656,8.53338,1.03913,1.28457
2016,121626,vasterbotten,9,2016-09-01,0.5525317,202348.0,375313.0,114078.0,0.5185457,10.9,35.2,7.0,1.1733333333333331,0.6345154,-0.0819836999999999,14,5.53212037037037,165.9636111111111,9.56656,8.53338,1.03913,1.28457
2016,106875,jamtland,9,2016-09-01,0.4003028,226825.0,377219.0,101988.0,0.4782505,11.1,39.5,5.0,1.3166666666666669,0.6345154,-0.2342125999999999,9,4.686953703703704,140.60861111111112,9.56656,8.53338,1.03913,1.28457
2016,155146,dalarna,10,2016-10-01,0.3178526,187354.0,493494.0,154394.0,0.3776888,4.9,26.8,6.0,0.864516129032258,0.5925844,-0.2747318,8,3.10002688172043,96.10083333333334,9.69923,8.79762,1.07742,1.30361
2016,113162,vasterbotten,10,2016-10-01,0.5728473,121626.0,202348.0,110909.0,0.5525317,3.6,10.2,4.0,0.3290322580645161,0.5925844,-0.0197371,11,3.696227598566309,114.58305555555556,9.69923,8.79762,1.07742,1.30361
2016,83352,jamtland,10,2016-10-01,0.3615194,106875.0,226825.0,88985.0,0.4003028,2.7,6.300000000000001,2.0,0.2032258064516129,0.5925844,-0.231065,6,2.5611290322580644,79.395,9.69923,8.79762,1.07742,1.30361
2016,80296,vasternorrland,10,2016-10-01,0.5827131,78713.0,160010.0,99134.0,0.5270129,4.4,8.7,3.0,0.2806451612903226,0.5925844,-0.0098713,8,2.9923745519713263,92.76361111111112,9.69923,8.79762,1.07742,1.30361
2016,1153936,stockholm,10,2016-10-01,0.7062949,1238386.0,1568687.0,1104706.0,0.765158,7.2,32.800000000000004,10.0,1.0580645161290323,0.5925844,0.1137104999999999,8,2.8355913978494622,87.90333333333334,9.69923,8.79762,1.07742,1.30361
2016,34796,gotland,10,2016-10-01,0.3831124,54383.0,234368.0,32072.0,0.4719202,7.5,56.7,11.0,1.829032258064516,0.5925844,-0.209472,4,2.120474910394265,65.73472222222222,9.69923,8.79762,1.07742,1.30361
2016,388635,skane,10,2016-10-01,0.6246404,471217.0,869083.0,374602.0,0.6926779,8.2,71.39999999999999,14.0,2.3032258064516125,0.5925844,0.0320559999999999,4,2.7894713261648745,86.47361111111111,9.69923,8.79762,1.07742,1.30361
2016,588377,vastragotaland,10,2016-10-01,0.632324,672055.0,1473528.0,594145.0,0.6731428,6.2,44.0,9.0,1.4193548387096775,0.5925844,0.0397395999999999,11,3.4680017921146953,107.50805555555556,9.69923,8.79762,1.07742,1.30361
2016,103969,norrbotten,10,2016-10-01,0.385567,141363.0,312168.0,110140.0,0.4574817,3.7,11.9,4.0,0.3838709677419355,0.5925844,-0.2070174,11,3.368073476702509,104.41027777777778,9.69923,8.79762,1.07742,1.30361
2016,104872,jamtland,11,2016-11-01,0.4030839,83352.0,106875.0,91683.0,0.3615194,-2.2,54.7,12.0,1.8233333333333337,0.5754001,-0.1723161999999999,0,0.9515462962962964,28.546388888888888,9.85036,9.11263,1.08446,1.32384
2016,72495,vasternorrland,11,2016-11-01,0.5591375,80296.0,78713.0,88901.0,0.5827131,-1.0,80.4,13.0,2.68,0.5754001,-0.0162626,0,1.3809074074074073,41.42722222222222,9.85036,9.11263,1.08446,1.32384
2016,519061,vastragotaland,11,2016-11-01,0.6118705,588377.0,672055.0,469435.0,0.632324,1.6,93.5,11.0,3.1166666666666667,0.5754001,0.0364704,2,1.7024259259259258,51.07277777777777,9.85036,9.11263,1.08446,1.32384
2016,23270,gotland,11,2016-11-01,0.3109049,34796.0,54383.0,22098.0,0.3831124,3.5,72.9,14.0,2.43,0.5754001,-0.2644952,1,1.6674166666666668,50.0225,9.85036,9.11263,1.08446,1.32384
2016,101195,vasterbotten,11,2016-11-01,0.5260254,113162.0,121626.0,98427.0,0.5728473,-1.1,85.0,16.0,2.8333333333333335,0.5754001,-0.0493746999999999,0,0.8063796296296296,24.191388888888888,9.85036,9.11263,1.08446,1.32384
2016,1043062,stockholm,11,2016-11-01,0.6842127,1153936.0,1238386.0,1005162.0,0.7062949,2.0,94.5,16.0,3.15,0.5754001,0.1088126,2,1.4430925925925926,43.29277777777778,9.85036,9.11263,1.08446,1.32384
2016,153684,dalarna,11,2016-11-01,0.3260048,155146.0,187354.0,127696.0,0.3178526,0.2,61.1,12.0,2.036666666666666,0.5754001,-0.2493953,1,1.0289537037037038,30.86861111111111,9.85036,9.11263,1.08446,1.32384
2016,336423,skane,11,2016-11-01,0.5907122,388635.0,471217.0,309581.0,0.6246404,3.6,66.5,11.0,2.216666666666667,0.5754001,0.0153121,8,2.9603703703703705,88.81111111111112,9.85036,9.11263,1.08446,1.32384
2016,100018,norrbotten,11,2016-11-01,0.3816451,103969.0,141363.0,109118.0,0.385567,-3.0,60.7,12.0,2.0233333333333334,0.5754001,-0.1937549999999999,0,0.487074074074074,14.612222222222222,9.85036,9.11263,1.08446,1.32384
2016,117621,norrbotten,12,2016-12-01,0.3700257,100018.0,103969.0,122762.0,0.3816451,-5.0,33.5,6.0,1.0806451612903225,0.463679,-0.0936533,0,0.1372491039426523,4.254722222222222,9.71863,9.2123,1.07685,1.30685
2016,898117,stockholm,12,2016-12-01,0.5524633,1043062.0,1153936.0,804727.0,0.6842127,2.2,30.9,6.0,0.9967741935483873,0.463679,0.0887842999999999,0,1.9889874551971327,61.658611111111114,9.71863,9.2123,1.07685,1.30685
2016,279420,skane,12,2016-12-01,0.4656633,336423.0,388635.0,247147.0,0.5907122,3.6,39.5,9.0,1.2741935483870968,0.463679,0.0019842999999999,4,1.7855197132616487,55.35111111111111,9.71863,9.2123,1.07685,1.30685
2016,54931,vasternorrland,12,2016-12-01,0.3844154,72495.0,80296.0,70351.0,0.5591375,-2.9,11.0,3.0,0.3548387096774194,0.463679,-0.0792635999999999,0,1.3961939964157706,43.28201388888889,9.71863,9.2123,1.07685,1.30685
2016,267248,jamtland,12,2016-12-01,0.4071325,104872.0,83352.0,292303.0,0.4030839,-0.6,20.4,9.0,0.6580645161290322,0.463679,-0.0565465,0,0.7988172043010754,24.763333333333335,9.71863,9.2123,1.07685,1.30685
2016,88481,vasterbotten,12,2016-12-01,0.4109158,101195.0,113162.0,89085.0,0.5260254,-3.0,20.4,7.0,0.6580645161290322,0.463679,-0.0527632,0,1.3417025089605734,41.592777777777776,9.71863,9.2123,1.07685,1.30685
2016,17409,gotland,12,2016-12-01,0.2654217,23270.0,34796.0,16041.0,0.3109049,3.1,30.200000000000003,6.0,0.9741935483870968,0.463679,-0.1982573,1,1.6930645161290323,52.485,9.71863,9.2123,1.07685,1.30685
2016,378979,dalarna,12,2016-12-01,0.3810637,153684.0,155146.0,405551.0,0.3260048,0.6,24.6,4.0,0.7935483870967742,0.463679,-0.0826153,0,1.7233691756272402,53.42444444444445,9.71863,9.2123,1.07685,1.30685
2016,450816,vastragotaland,12,2016-12-01,0.5191041,519061.0,588377.0,403551.0,0.6118705,2.6,52.7,10.0,1.7,0.463679,0.0554250999999999,1,1.70084229390681,52.72611111111111,9.71863,9.2123,1.07685,1.30685
2017,56712,vasternorrland,1,2017-01-01,0.4008859,54931.0,72495.0,58333.0,0.3844154,-6.6,10.3,3.0,0.332258064516129,0.4657967,-0.0649107999999999,0,1.4147950268817204,43.858645833333334,9.51386,8.95154,1.05636,1.2795
2017,617732,dalarna,1,2017-01-01,0.487887,378979.0,153684.0,588137.0,0.3810637,-3.4,20.299999999999997,3.0,0.6548387096774193,0.4657967,0.0220903,1,2.1559139784946235,66.83333333333333,9.51386,8.95154,1.05636,1.2795
2017,421362,vastragotaland,1,2017-01-01,0.4927588,450816.0,519061.0,402528.0,0.5191041,-0.7,45.7,9.0,1.474193548387097,0.4657967,0.0269620999999999,4,1.705421146953405,52.86805555555556,9.51386,8.95154,1.05636,1.2795
2017,829214,stockholm,1,2017-01-01,0.5355246,898117.0,1043062.0,730825.0,0.5524633,-0.3,30.0,4.0,0.967741935483871,0.4657967,0.0697279,0,1.4902240143369176,46.19694444444445,9.51386,8.95154,1.05636,1.2795
2017,12310,gotland,1,2017-01-01,0.2307566,17409.0,23270.0,15462.0,0.2654217,0.3,21.6,4.0,0.8640000000000001,0.4657967,-0.2350401,0,1.2099372759856633,37.50805555555556,9.51386,8.95154,1.05636,1.2795
2017,250118,skane,1,2017-01-01,0.4375736,279420.0,336423.0,228782.0,0.4656633,0.0,26.0,6.0,0.8387096774193549,0.4657967,-0.0282231,7,1.9955017921146951,61.86055555555556,9.51386,8.95154,1.05636,1.2795
2017,350320,jamtland,1,2017-01-01,0.4580243,267248.0,104872.0,357255.0,0.4071325,-2.6,23.9,5.0,0.7709677419354839,0.4657967,-0.0077724,0,0.7797849462365591,24.173333333333332,9.51386,8.95154,1.05636,1.2795
2017,107700,vasterbotten,1,2017-01-01,0.4471777,88481.0,101195.0,91342.0,0.4109158,-4.3,57.0,4.0,1.8387096774193548,0.4657967,-0.0186189999999999,0,1.2143548387096772,37.645,9.51386,8.95154,1.05636,1.2795
2017,134602,norrbotten,1,2017-01-01,0.4488668,117621.0,100018.0,134501.0,0.3700257,-5.7,60.8,10.0,1.961290322580645,0.4657967,-0.0169298999999999,0,0.7672222222222222,23.78388888888889,9.51386,8.95154,1.05636,1.2795
2017,63425,vasternorrland,2,2017-02-01,0.5121577,56712.0,54931.0,64342.0,0.4008859,-3.9,21.7,7.0,0.775,0.5289975,-0.0168397999999999,2,2.3841852678571427,66.7571875,9.4706,8.89864,1.06855,1.27379
2017,861818,stockholm,2,2017-02-01,0.5876946,829214.0,898117.0,816792.0,0.5355246,0.2,34.9,8.0,1.2464285714285714,0.5289975,0.0586970999999999,11,3.3475099206349204,93.73027777777776,9.4706,8.89864,1.06855,1.27379
2017,487435,jamtland,2,2017-02-01,0.5577708,350320.0,267248.0,462048.0,0.4580243,-5.1,26.5,7.0,0.9464285714285714,0.5289975,0.0287733,3,1.718611111111111,48.12111111111111,9.4706,8.89864,1.06855,1.27379
2017,432032,vastragotaland,2,2017-02-01,0.533942,421362.0,450816.0,401316.0,0.4927588,-0.2,73.1,11.0,2.6107142857142853,0.5289975,0.0049445,4,2.107579365079365,59.01222222222222,9.4706,8.89864,1.06855,1.27379
2017,171653,norrbotten,2,2017-02-01,0.6121296,134602.0,117621.0,172110.0,0.4488668,-6.3,38.4,8.0,1.3714285714285714,0.5289975,0.0831321,6,2.03921626984127,57.098055555555554,9.4706,8.89864,1.06855,1.27379
2017,11609,gotland,2,2017-02-01,0.22606,12310.0,17409.0,18554.0,0.2307566,0.5,21.9,5.0,0.7821428571428571,0.5289975,-0.3029374999999999,6,2.5913492063492063,72.55777777777777,9.4706,8.89864,1.06855,1.27379
2017,123170,vasterbotten,2,2017-02-01,0.5403854,107700.0,88481.0,127117.0,0.4471777,-5.0,51.7,7.0,1.8464285714285715,0.5289975,0.0113879,5,2.1940476190476192,61.43333333333334,9.4706,8.89864,1.06855,1.27379
2017,259196,skane,2,2017-02-01,0.4765328,250118.0,279420.0,261645.0,0.4375736,1.4,58.4,11.0,2.085714285714286,0.5289975,-0.0524647,4,2.1966071428571428,61.504999999999995,9.4706,8.89864,1.06855,1.27379
2017,721102,dalarna,2,2017-02-01,0.62313,617732.0,378979.0,715412.0,0.487887,-2.1,32.7,8.0,1.167857142857143,0.5289975,0.0941324999999999,6,2.878561507936508,80.59972222222223,9.4706,8.89864,1.06855,1.27379
2017,474600,vastragotaland,3,2017-03-01,0.5596545,432032.0,421362.0,501897.0,0.533942,2.6,65.7,11.0,2.1193548387096777,0.5421833,0.0174712,8,3.2685125448028676,101.32388888888887,9.53107,8.91777,1.04939,1.28185
2017,683728,dalarna,3,2017-03-01,0.5577641,721102.0,617732.0,767254.0,0.62313,1.6,26.4,7.0,0.8516129032258064,0.5421833,0.0155807999999999,13,4.928718637992832,152.7902777777778,9.53107,8.91777,1.04939,1.28185
2017,20340,gotland,3,2017-03-01,0.2567364,11609.0,12310.0,23538.0,0.22606,2.6,24.1,6.0,0.7774193548387097,0.5421833,-0.2854469,13,5.271120071684588,163.40472222222223,9.53107,8.91777,1.04939,1.28185
2017,179406,norrbotten,3,2017-03-01,0.5111789,171653.0,134602.0,188758.0,0.6121296,-3.8,38.8,10.0,1.2516129032258063,0.5421833,-0.0310044,17,6.058198924731183,187.80416666666667,9.53107,8.91777,1.04939,1.28185
2017,69426,vasternorrland,3,2017-03-01,0.4893429,63425.0,56712.0,67320.0,0.5121577,-0.5,17.4,6.0,0.5612903225806452,0.5421833,-0.0528404,11,4.842317428315413,150.1118402777778,9.53107,8.91777,1.04939,1.28185
2017,143884,vasterbotten,3,2017-03-01,0.520824,123170.0,107700.0,142679.0,0.5403854,-1.4,24.8,8.0,0.8,0.5421833,-0.0213593,19,6.57986559139785,203.97583333333333,9.53107,8.91777,1.04939,1.28185
2017,460280,jamtland,3,2017-03-01,0.5305846,487435.0,350320.0,572088.0,0.5577708,-2.1,25.1,10.0,0.8096774193548386,0.5421833,-0.0115987,12,4.322204301075269,133.98833333333334,9.53107,8.91777,1.04939,1.28185
2017,980811,stockholm,3,2017-03-01,0.6122251,861818.0,829214.0,866042.0,0.5876946,3.3,29.1,6.0,0.9387096774193548,0.5421833,0.0700417999999999,12,4.780143369175627,148.18444444444444,9.53107,8.91777,1.04939,1.28185
2017,317031,skane,3,2017-03-01,0.5440975,259196.0,250118.0,309180.0,0.4765328,4.2,62.4,12.0,2.012903225806451,0.5421833,0.0019141999999999,8,3.529775985663082,109.42305555555556,9.53107,8.91777,1.04939,1.28185
2017,360134,dalarna,4,2017-04-01,0.3566746,683728.0,721102.0,312986.0,0.5577641,3.4,15.1,3.0,0.5033333333333333,0.5106015,-0.1539269,20,7.164074074074074,214.92222222222225,9.59029,8.94395,1.04165,1.28943
2017,156846,norrbotten,4,2017-04-01,0.3696148,179406.0,171653.0,148658.0,0.5111789,-0.2,37.0,11.0,1.2333333333333334,0.5106015,-0.1409867,17,6.708018518518518,201.24055555555557,9.59029,8.94395,1.04165,1.28943
2017,1020331,stockholm,4,2017-04-01,0.5877153,980811.0,861818.0,1010348.0,0.6122251,4.9,28.8,7.0,0.96,0.5106015,0.0771138,19,6.938842592592593,208.1652777777778,9.59029,8.94395,1.04165,1.28943
2017,31405,gotland,4,2017-04-01,0.3424919,20340.0,11609.0,28211.0,0.2567364,4.2,24.5,6.0,0.8166666666666667,0.5106015,-0.1681096,26,8.773,263.19,9.59029,8.94395,1.04165,1.28943
2017,59878,vasternorrland,4,2017-04-01,0.4150015,69426.0,63425.0,63583.0,0.4893429,2.2,7.4,1.0,0.2466666666666666,0.5106015,-0.0956,18,6.856537037037037,205.6961111111111,9.59029,8.94395,1.04165,1.28943
2017,127888,vasterbotten,4,2017-04-01,0.4571722,143884.0,123170.0,117753.0,0.520824,1.2,27.1,8.0,0.9033333333333334,0.5106015,-0.0534293,15,6.289333333333333,188.68,9.59029,8.94395,1.04165,1.28943
2017,335323,jamtland,4,2017-04-01,0.4497727,460280.0,487435.0,245255.0,0.5305846,1.2,11.0,4.0,0.3666666666666666,0.5106015,-0.0608288,14,6.023527777777777,180.70583333333332,9.59029,8.94395,1.04165,1.28943
2017,381807,skane,4,2017-04-01,0.5268737,317031.0,259196.0,362307.0,0.5440975,6.0,59.7,9.0,1.99,0.5106015,0.0162721999999999,17,6.10637962962963,183.1913888888889,9.59029,8.94395,1.04165,1.28943
2017,608760,vastragotaland,4,2017-04-01,0.5722545,474600.0,432032.0,534857.0,0.5596545,4.5,49.7,8.0,1.6566666666666667,0.5106015,0.0616529999999999,15,6.84912037037037,205.4736111111111,9.59029,8.94395,1.04165,1.28943
2017,556071,skane,5,2017-05-01,0.6643057,381807.0,317031.0,534615.0,0.5268737,12.1,22.700000000000003,4.0,0.7322580645161291,0.6147817,0.049524,20,8.716568100358423,270.2136111111111,9.70013,8.7851,1.0317,1.30378
2017,1319724,stockholm,5,2017-05-01,0.7392494,1020331.0,980811.0,1213399.0,0.5877153,11.3,17.0,3.0,0.5483870967741935,0.6147817,0.1244676999999999,23,9.915367383512544,307.37638888888887,9.70013,8.7851,1.0317,1.30378
2017,78491,gotland,5,2017-05-01,0.5168256,31405.0,20340.0,82460.0,0.3424919,9.9,16.7,3.0,0.5387096774193548,0.6147817,-0.0979560999999999,28,11.856335125448028,367.5463888888889,9.70013,8.7851,1.0317,1.30378
2017,137774,norrbotten,5,2017-05-01,0.3885017,156846.0,179406.0,129740.0,0.3696148,5.4,36.9,3.0,1.1903225806451612,0.6147817,-0.2262799999999999,22,9.980958781362007,309.40972222222223,9.70013,8.7851,1.0317,1.30378
2017,87491,vasternorrland,5,2017-05-01,0.4919021,59878.0,69426.0,83850.0,0.4150015,7.8,19.6,4.0,0.6322580645161291,0.6147817,-0.1228795999999999,27,9.279984318996416,287.6795138888889,9.70013,8.7851,1.0317,1.30378
2017,117036,vasterbotten,5,2017-05-01,0.5140437,127888.0,143884.0,110225.0,0.4571722,6.5,34.6,7.0,1.1161290322580646,0.6147817,-0.100738,21,9.559713261648746,296.3511111111111,9.70013,8.7851,1.0317,1.30378
2017,75996,jamtland,5,2017-05-01,0.3531551,335323.0,460280.0,67308.0,0.4497727,6.7,17.6,3.0,0.567741935483871,0.6147817,-0.2616266,19,7.996792114695341,247.90055555555557,9.70013,8.7851,1.0317,1.30378
2017,874126,vastragotaland,5,2017-05-01,0.6494424,608760.0,474600.0,880628.0,0.5722545,11.3,48.4,8.0,1.5612903225806452,0.6147817,0.0346606999999999,21,8.594829749103942,266.4397222222222,9.70013,8.7851,1.0317,1.30378
2017,150759,dalarna,5,2017-05-01,0.3273151,360134.0,683728.0,157406.0,0.3566746,10.3,36.3,7.0,1.1709677419354838,0.6147817,-0.2874665999999999,19,7.619310035842294,236.19861111111112,9.70013,8.7851,1.0317,1.30378
2017,169818,vasterbotten,6,2017-06-01,0.5352806,117036.0,127888.0,156829.0,0.5140437,12.1,57.7,9.0,1.9233333333333331,0.61048,-0.0751994,18,9.349305555555556,280.4791666666667,9.75506,8.68578,1.02691,1.31165
2017,222841,norrbotten,6,2017-06-01,0.3915572,137774.0,156846.0,213093.0,0.3885017,12.1,57.7,10.0,1.9233333333333331,0.61048,-0.2189228,22,11.748185185185184,352.44555555555553,9.75506,8.68578,1.02691,1.31165
2017,132685,jamtland,6,2017-06-01,0.4032665,75996.0,335323.0,129819.0,0.3531551,11.2,37.1,7.0,1.2366666666666668,0.61048,-0.2072135,15,7.587129629629629,227.61388888888888,9.75506,8.68578,1.02691,1.31165
2017,114618,vasternorrland,6,2017-06-01,0.4672276,87491.0,59878.0,116763.0,0.4919021,12.6,55.0,11.0,1.8333333333333333,0.61048,-0.1432524,23,8.64423611111111,259.32708333333335,9.75506,8.68578,1.02691,1.31165
2017,151664,gotland,6,2017-06-01,0.6607509,78491.0,31405.0,137639.0,0.5168256,14.5,48.4,10.0,1.6133333333333333,0.61048,0.0502709,22,9.453925925925926,283.6177777777778,9.75506,8.68578,1.02691,1.31165
2017,1354057,stockholm,6,2017-06-01,0.7009086,1319724.0,1020331.0,1269965.0,0.7392494,15.2,66.2,10.0,2.2066666666666666,0.61048,0.0904285999999999,22,9.300425925925929,279.0127777777778,9.75506,8.68578,1.02691,1.31165
2017,290484,dalarna,6,2017-06-01,0.4327301,150759.0,360134.0,294049.0,0.3273151,13.7,44.8,10.0,1.4933333333333332,0.61048,-0.1777499,18,8.023537037037038,240.7061111111111,9.75506,8.68578,1.02691,1.31165
2017,638610,skane,6,2017-06-01,0.655672,556071.0,381807.0,624678.0,0.6643057,15.1,125.2,13.0,4.173333333333334,0.61048,0.045192,18,6.88675925925926,206.6027777777778,9.75506,8.68578,1.02691,1.31165
2017,1115512,vastragotaland,6,2017-06-01,0.6626853,874126.0,608760.0,1093499.0,0.6494424,14.0,112.3,12.0,3.743333333333333,0.61048,0.0522053,16,6.804620370370371,204.13861111111112,9.75506,8.68578,1.02691,1.31165
2017,1586888,stockholm,7,2017-07-01,0.6622688,1354057.0,1319724.0,1628450.0,0.7009086,17.4,16.9,5.0,0.5451612903225806,0.6754255,-0.0131567,25,9.021666666666668,279.6716666666667,9.58989,8.33249,1.02012,1.28957
2017,389088,jamtland,7,2017-07-01,0.5970541,132685.0,75996.0,377219.0,0.4032665,12.7,84.3,9.0,2.7193548387096773,0.6754255,-0.0783713999999999,14,5.921962365591399,183.58083333333337,9.58989,8.33249,1.02012,1.28957
2017,249328,vasternorrland,7,2017-07-01,0.5906116,114618.0,87491.0,266737.0,0.4672276,14.6,37.0,7.0,1.1935483870967742,0.6754255,-0.0848139,25,8.025821012544803,248.8004513888889,9.58989,8.33249,1.02012,1.28957
2017,1149409,skane,7,2017-07-01,0.7263193,638610.0,556071.0,1222152.0,0.655672,15.8,65.6,11.0,2.116129032258064,0.6754255,0.0508937999999999,15,6.1651612903225805,191.12,9.58989,8.33249,1.02012,1.28957
2017,350960,gotland,7,2017-07-01,0.8569328,151664.0,78491.0,359356.0,0.6607509,15.9,48.2,7.0,1.5548387096774194,0.6754255,0.1815073,29,10.768853046594982,333.83444444444444,9.58989,8.33249,1.02012,1.28957
2017,390926,vasterbotten,7,2017-07-01,0.5734351,169818.0,117036.0,375313.0,0.5352806,14.7,65.5,13.0,2.1129032258064515,0.6754255,-0.1019904,17,7.685053763440861,238.23666666666668,9.58989,8.33249,1.02012,1.28957
2017,737996,dalarna,7,2017-07-01,0.6596335,290484.0,150759.0,899950.0,0.4327301,14.9,51.0,8.0,1.6451612903225807,0.6754255,-0.015792,21,7.883736559139785,244.39583333333337,9.58989,8.33249,1.02012,1.28957
